0;34

1;34

2;34

3;34

4;34

5;34

6;34

7;35

8;35

9;35

10;36

11;37

12;37

13;38

14;39

15;40

16;40

17;41

18;42

19;43

20;45

21;46

22;47

23;49

24;50

25;52

26;54

27;56

28;57

29;59

30;61

31;63

32;65

33;67

34;69

35;71

36;73

37;75

38;78

39;80

40;82

41;84

42;86

43;88

44;90

45;93

46;95

47;97

48;99

49;102

50;104

51;106

52;108

53;110

54;112

55;114

56;115

57;117

58;119

59;121

60;123

61;125

62;125

63;127

64;129

65;131

66;131

67;132

68;134

69;135

70;136

71;137

72;138

73;139

74;139

75;141

76;142

77;142

78;143

79;144

80;144

81;144

82;146

83;146

84;146

85;148

86;148

87;148

88;149

89;149

90;150

91;151

92;151

93;151

94;153

95;152

96;153

97;153

98;154

99;154

100;154

101;155

102;155

103;155

104;155

105;157

106;156

107;157

108;157

109;157

110;157

111;157

112;157

113;158

114;157

115;157

116;157

117;157

118;158

119;158

120;157

121;158

122;158

123;157

124;158

125;158

126;158

127;158

128;157

129;159

130;157

131;158

132;158

133;157

134;158

135;158

136;157

137;159

138;158

139;158

140;158

141;158

142;158

143;158

144;157

145;158

146;158

147;158

148;158

149;158

150;159

151;158

152;158

153;158

154;158

155;159

156;159

157;159

158;160

159;159

160;158

161;159

162;159

163;160

164;160

165;160

166;160

167;160

168;159

169;160

170;160

171;160

172;160

173;159

174;160

175;160

176;160

177;160

178;160

179;160

180;160

181;161

182;160

183;160

184;162

185;161

186;160

187;161

188;161

189;161

190;162

191;162

192;162

193;163

194;163

195;164

196;164

197;165

198;166

199;167

200;167

201;168

202;169

203;169

204;171

205;172

206;173

207;174

208;175

209;176

210;176

211;178

212;180

213;180

214;181

215;182

216;183

217;182

218;185

219;185

220;186

221;187

222;189

223;189

224;190

225;191

226;192

227;194

228;194

229;195

230;195

231;197

232;197

233;198

234;198

235;199

236;199

237;201

238;201

239;203

240;203

241;205

242;204

243;207

244;205

245;206

246;206

247;207

248;207

249;208

250;208

251;208

252;210

253;209

254;211

255;211

256;211

257;211

258;212

259;211

260;214

261;211

262;213

263;214

264;214

265;215

266;215

267;215

268;214

269;216

270;216

271;216

272;216

273;217

274;215

275;216

276;218

277;217

278;218

279;218

280;218

281;218

282;218

283;218

284;220

285;216

286;218

287;220

288;219

289;220

290;220

291;220

292;220

293;220

294;219

295;220

296;220

297;219

298;219

299;219

300;219

301;218

302;218

303;218

304;218

305;217

306;216

307;216

308;216

309;215

310;215

311;214

312;214

313;213

314;213

315;212

316;211

317;211

318;210

319;210

320;209

321;208

322;208

323;208

324;207

325;206

326;206

327;206

328;205

329;204

330;204

331;204

332;203

333;203

334;203

335;202

336;202

337;201

338;200

339;200

340;200

341;199

342;198

343;198

344;198

345;197

346;197

347;197

348;196

349;196

350;195

351;195

352;194

353;194

354;193

355;192

356;192

357;192

358;191

359;190

360;190

361;190

362;189

363;189

364;188

365;188

366;187

367;186

368;186

369;186

370;185

371;185

372;184

373;184

374;184

375;183

376;183

377;182

378;182

379;181

380;181

381;180

382;180

383;179

384;179

385;179

386;178

387;178

388;177

389;177

390;176

391;176

392;175

393;175

394;175

395;174

396;174

397;174

398;173

399;173

400;172

401;172

402;171

403;171

404;171

405;170

406;170

407;170

408;170

409;169

410;169

411;168

412;168

413;168

414;167

415;167

416;167

417;166

418;166

419;166

420;165

421;165

422;165

423;164

424;164

425;164

426;163

427;163

428;163

429;162

430;162

431;161

432;161

433;161

434;160

435;160

436;160

437;159

438;159

439;159

440;158

441;158

442;158

443;157

444;157

445;157

446;156

447;156

448;156

449;156

450;155

451;155

452;154

453;154

454;154

455;154

456;153

457;153

458;153

459;152

460;152

461;151

462;151

463;150

464;150

465;150

466;150

467;149

468;149

469;149

470;148

471;148

472;148

473;147

474;147

475;147

476;146

477;146

478;146

479;145

480;145

481;145

482;145

483;144

484;144

485;144

486;143

487;143

488;143

489;143

490;142

491;142

492;142

493;141

494;141

495;141

496;141

497;140

498;140

499;140

500;140

501;139

502;139

503;139

504;139

505;138

506;138

507;138

508;138

509;137

510;137

511;137

512;137

513;136

514;136

515;136

516;135

517;135

518;135

519;135

520;135

521;134

522;134

523;134

524;133

525;133

526;133

527;133

528;132

529;132

530;132

531;132

532;131

533;131

534;131

535;130

536;130

537;130

538;130

539;129

540;129

541;129

542;129

543;128

544;128

545;128

546;127

547;127

548;127

549;127

550;126

551;126

552;126

553;125

554;125

555;125

556;125

557;125

558;124

559;124

560;124

561;124

562;123

563;123

564;123

565;123

566;122

567;122

568;122


569;122

570;121

571;121

572;121

573;121

574;120

575;120

576;120

577;120

578;120

579;119

580;119

581;119

582;119

583;119

584;118

585;118

586;118

587;117

588;117

589;117

590;116

591;116

592;115

593;115

594;114

595;114

596;113

597;113

598;112

599;112

600;111

601;110

602;110

603;109

604;109

605;109

606;108

607;108

608;107


609;107

610;107

611;106

612;106

613;106

614;105

615;105

616;105

617;104

618;104

619;103

620;103

621;103

622;102

623;102

624;101

625;100

626;100

627;100

628;99

629;99

630;99

631;98

632;98

633;97

634;97

635;96

636;96

637;96

638;96

639;95

640;95

641;95

642;94

643;94

644;94

645;93

646;93

647;93

648;92

649;91

650;90

651;90

652;89

653;88

654;87

655;87

656;86

657;85

658;84

659;84

660;83

661;83

662;82

663;81

664;81

665;80

666;80

667;80

668;79

669;79

670;78

671;78

672;77

673;77

674;77

675;76

676;75

677;75

678;75

679;74

680;74

681;73

682;73

683;72

684;72

685;71

686;71

687;70

688;70

689;69

690;69

691;68

692;68

693;67

694;67

695;67

696;66

697;66

698;66

699;65

700;65

701;65

702;65

703;65

704;64

705;64

706;63

707;62

708;62

709;62

710;62

711;61

712;61

713;61

