0;32

1;32

2;32

3;32

4;32

5;33

6;33

7;33

8;33

9;34

10;34

11;35

12;35

13;36

14;37

15;37

16;38

17;39

18;40

19;42

20;43

21;44

22;45

23;47

24;48

25;50

26;52

27;53

28;55

29;57

30;59

31;60

32;62

33;64

34;66

35;68

36;70

37;72

38;74

39;76

40;78

41;80

42;83

43;85

44;87

45;89

46;91

47;93

48;95

49;97

50;99

51;101

52;103

53;105

54;107

55;109

56;111

57;113

58;115

59;116

60;117

61;119

62;121

63;122

64;124

65;125

66;127

67;129

68;130

69;131

70;132

71;134

72;135

73;136

74;137

75;139

76;139

77;140

78;141

79;142

80;143

81;144

82;145

83;146

84;147

85;148

86;148

87;148

88;149

89;149

90;150

91;151

92;151

93;152

94;151


95;152

96;153

97;153

98;154

99;154

100;155

101;155

102;157

103;156

104;156

105;156

106;157

107;157

108;157

109;157

110;158

111;158

112;158

113;158

114;158

115;159

116;159

117;159

118;160

119;160

120;160

121;160

122;160

123;161

124;160

125;160

126;160

127;160

128;161

129;161

130;160

131;162

132;161

133;161

134;161

135;161

136;162

137;161

138;161

139;161

140;161

141;162

142;161

143;161

144;162

145;162

146;162

147;162

148;162

149;163

150;163

151;163

152;163

153;163

154;163

155;163

156;162

157;163

158;163

159;163

160;163

161;163

162;163

163;163

164;164

165;163

166;163

167;163

168;163

169;164

170;163

171;163

172;163

173;163

174;164

175;163

176;163

177;163

178;164

179;164

180;164

181;164

182;165

183;165

184;166

185;166

186;167

187;168

188;168

189;170

190;170

191;170

192;171

193;172

194;172

195;174

196;175

197;176

198;177

199;178

200;179

201;178

202;180

203;181

204;182

205;184

206;184

207;186

208;186

209;187

210;188

211;189

212;188

213;190

214;190

215;192

216;193

217;194

218;195

219;196

220;197

221;197

222;198

223;199

224;200

225;201

226;202

227;203

228;203

229;204

230;204

231;205

232;206

233;206

234;206

235;208

236;207

237;210

238;208

239;211

240;211

241;211

242;212

243;212

244;213

245;213

246;214

247;214

248;214

249;214

250;215

251;215

252;216

253;215

254;218

255;214

256;217

257;218

258;217

259;218

260;218

261;219

262;218

263;222

264;218

265;220

266;220

267;220

268;220

269;220

270;221

271;221

272;221

273;221

274;221

275;221

276;221

277;220

278;220

279;220

280;220

281;219

282;219

283;218

284;218

285;217

286;217

287;216

288;216

289;216

290;215

291;214

292;214

293;213

294;214

295;213

296;213

297;212

298;211

299;211

300;210

301;210

302;209

303;208

304;208

305;207

306;207

307;206

308;206

309;205

310;204

311;204

312;204

313;203

314;202

315;201

316;200

317;199

318;198

319;199

320;198

321;197

322;197

323;197

324;196

325;196

326;195

327;194

328;194

329;194

330;193

331;192

332;192

333;192

334;191

335;190

336;190

337;189

338;188

339;188

340;188

341;187

342;186

343;185

344;185

345;185

346;184

347;184

348;184

349;183

350;182

351;182

352;181

353;181

354;181

355;180

356;179

357;179

358;178

359;178

360;177

361;177

362;176

363;176

364;175

365;174

366;173

367;173

368;173

369;172

370;171

371;170

372;170

373;168

374;167

375;166

376;165

377;165

378;163

379;162

380;160

381;159

382;157

383;155

384;153

385;151

386;150

387;149

388;148

389;147

390;146

391;145

392;145

393;144

394;144

395;143

396;143

397;142

398;142

399;142

400;141

401;141

402;140

403;139

404;138

405;138

406;138

407;137

408;137

409;137

410;136

411;135

412;134

413;133

414;132

415;131

416;130

417;129

418;128

419;127

420;126

421;126

422;125

423;125

424;125

425;124

426;124

427;123

428;123

429;123

430;122

431;121

432;120

433;120

434;119

435;119

436;118

437;116

438;113

439;110

440;107

441;104

