0;25

1;25

2;25

3;26

4;26

5;26

6;26

7;27

8;27

9;28

10;29

11;30

12;30

13;32

14;33

15;34

16;35

17;36

18;37

19;38

20;40

21;41

22;43

23;44

24;46

25;48

26;49

27;51

28;53

29;55

30;57

31;59

32;61

33;63

34;65

35;67

36;69

37;71

38;73

39;75

40;77

41;79

42;81

43;84

44;85

45;88

46;89

47;91

48;94

49;95

50;98

51;100

52;102

53;104

54;106

55;108

56;110

57;112

58;114

59;116

60;118

61;120

62;121

63;122

64;124

65;126

66;128

67;129

68;130

69;132

70;134

71;134

72;136

73;137

74;138

75;139

76;141

77;142

78;143

79;144

80;145

81;146

82;147

83;148

84;149

85;149

86;150

87;151

88;151

89;153

90;153

91;154

92;155

93;155

94;156

95;157

96;157

97;158

98;158

99;159

100;160

101;160

102;161

103;161

104;161

105;162

106;162

107;163

108;163

109;163

110;164

111;163

112;164

113;164

114;164

115;165

116;165

117;166

118;166

119;166

120;167

121;166

122;166

123;166

124;166

125;166

126;166

127;167

128;166

129;166

130;166

131;166

132;167

133;166

134;165

135;166

136;166

137;167

138;166

139;166

140;166

141;166

142;167

143;167

144;166

145;166

146;166

147;167

148;166

149;167

150;166

151;166

152;166

153;166

154;166

155;166

156;167

157;166

158;167

159;167

160;168

161;167

162;168

163;169

164;170

165;170

166;170

167;171

168;172

169;173

170;174

171;174

172;175

173;176

174;177

175;178

176;179

177;180

178;180

179;181

180;182

181;183

182;184

183;185

184;185

185;187

186;188

187;188

188;191

189;190

190;192

191;192

192;194

193;194

194;196

195;196

196;197

197;197

198;198

199;199

200;200

201;201

202;202

203;203

204;203

205;204

206;207

207;206

208;206

209;207

210;208

211;208

212;208

213;209

214;210

215;211

216;211

217;211

218;212

219;213

220;213

221;214

222;214

223;216

224;215

225;215

226;216

227;216

228;218

229;216

230;218

231;218

232;218

233;218

234;220

235;220

236;220

237;220

238;220

239;220

240;220

241;220

242;221

243;220

244;221

245;221

246;221

247;221

248;221

249;220

250;220

251;220

252;220

253;220

254;220

255;219

256;218

257;218

258;218

259;218

260;217

261;216

262;216

263;216

264;215

265;214

266;214

267;214

268;213

269;213

270;212

271;211

272;211

273;211

274;210

275;210

276;209

277;208

278;207

279;207

280;207

281;206

282;206

283;205

284;204

285;203

286;203

287;202

288;201

289;200

290;200

291;199

292;198

293;197

294;197

295;197

296;196

297;195

298;195

299;194

300;193

301;193

302;192

303;192

304;191

305;190

306;190

307;190

308;188

309;188

310;188

311;187

312;186

313;186

314;185

315;185

316;185

317;184

318;183

319;182

320;181

321;181

322;180

323;180

324;179

325;178

326;178

327;177

328;177

329;176

330;176

331;175

332;175

333;174

334;174

335;174

336;173

337;173

338;172

339;171

340;171

341;171

342;171

343;170

344;170

345;169

346;169

347;169

348;168

349;168

350;167

351;167

352;167

353;166

354;166

355;165

356;165

357;164

358;164

359;164

360;163

361;163

362;162

363;162

364;162

365;161

366;160

367;160

368;160

369;160

370;159

371;159

372;159

373;159

374;158

375;158

376;157

377;157

378;157

379;157

380;156

381;156

382;155

383;155

384;155

385;155

386;155

387;154

388;154

389;154

390;154

391;153

392;153

393;152

394;152

395;151

396;151

397;150

398;150

399;150

400;150

401;150

402;150

403;150

404;149

405;149

406;149

407;148

408;148

409;148

410;148

411;148

412;148

413;147

414;147

415;147

416;146

417;146

418;146

419;145

420;145

421;144

422;144

423;144

424;143

425;143

426;143

427;142

428;142

429;142

430;141

431;141

432;141

433;141

434;140

435;140

436;140

437;139

438;139

439;139

440;138

441;138

442;138

443;138

444;137

445;137

446;136

447;136

448;136

449;136

450;135

451;135

452;135

453;134

454;134

455;134

456;133

457;133

458;133

459;133

460;132

461;132

462;132

463;131

464;131

465;130

466;130

467;129

468;128

469;127

470;126

471;124

472;123

473;122

474;120

475;119

476;118

477;118

478;116

479;115

480;115

481;114

482;113

483;112

484;111

485;111

486;110

487;109

488;109

489;108

490;107

491;106

492;105

493;105

494;104

495;103

496;102

497;102

